OrderID,WorkflowUUID,Location,OrderDate,GrossAOV,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,PrimaryKey
#DFB2D,a2291912-a428-44ca-bef5-74802a5dfb2d,Prenzlauer Berg,2022-11-26,18.8,0.0,0.0,0.0,0.0,0.0,-6.71,12.09,28/11/2022,#DFB2D - Prenzlauer Berg - 2022-11-26
#86A00,a5d0e406-8cd0-46e4-b71d-581d4d686a00,Prenzlauer Berg,2022-11-26,33.0,0.0,0.0,0.0,0.0,0.0,-11.78,21.22,28/11/2022,#86A00 - Prenzlauer Berg - 2022-11-26
#74E20,dc7ee5f3-9634-477c-ba79-c57aa6474e20,Prenzlauer Berg,2022-11-26,23.6,0.0,0.0,0.0,0.0,0.0,-8.43,15.17,28/11/2022,#74E20 - Prenzlauer Berg - 2022-11-26
#5EC6B,40d06717-bd43-4bf8-a8e5-06b706a5ec6b,Prenzlauer Berg,2022-11-26,16.8,0.0,0.0,0.0,0.0,0.0,-6.0,10.8,28/11/2022,#5EC6B - Prenzlauer Berg - 2022-11-26
#6E32E,85245ff6-bf8b-40f3-bc0a-ff8bc2a6e32e,Prenzlauer Berg,2022-11-26,14.8,0.0,0.0,0.0,0.0,0.0,-5.28,9.52,28/11/2022,#6E32E - Prenzlauer Berg - 2022-11-26
#261EA,a6058e99-e99d-41aa-b653-a393d44261ea,Prenzlauer Berg,2022-11-26,22.5,0.0,0.0,0.0,0.0,0.0,-8.03,14.47,28/11/2022,#261EA - Prenzlauer Berg - 2022-11-26
#98948,7830a826-e6c5-4a0c-aa77-a9d0b8c98948,Prenzlauer Berg,2022-11-26,19.8,0.0,0.0,0.0,0.0,0.0,-7.07,12.73,28/11/2022,#98948 - Prenzlauer Berg - 2022-11-26
#EF5A4,2b52f986-d932-49de-9968-58a1d1cef5a4,Prenzlauer Berg,2022-11-27,32.5,0.0,0.0,0.0,0.0,0.0,-11.6,20.9,28/11/2022,#EF5A4 - Prenzlauer Berg - 2022-11-27
#EB24B,88f5171c-9765-4c9b-a761-02fc3dfeb24b,Prenzlauer Berg,2022-11-27,32.8,0.0,0.0,0.0,0.0,0.0,-11.71,21.09,28/11/2022,#EB24B - Prenzlauer Berg - 2022-11-27
#DD11B,927d5d91-ac4e-4118-98ba-484580cdd11b,Prenzlauer Berg,2022-11-27,15.8,-15.0,0.0,0.0,0.0,0.0,-0.29,0.51,28/11/2022,#DD11B - Prenzlauer Berg - 2022-11-27
#5051D,4fb55c7b-6cab-4ae3-a285-265f41c5051d,Prenzlauer Berg,2022-11-27,52.0,0.0,0.0,0.0,0.0,0.0,-18.56,33.44,28/11/2022,#5051D - Prenzlauer Berg - 2022-11-27
#E2CB1,a00d3b29-70e8-401a-a8c3-c752fd0e2cb1,Prenzlauer Berg,2022-11-27,10.9,0.0,0.0,0.0,0.0,0.0,-3.89,7.01,28/11/2022,#E2CB1 - Prenzlauer Berg - 2022-11-27
#AFC1B,9827b282-ef3a-4c22-b117-1feb33aafc1b,Prenzlauer Berg,2022-11-27,38.7,0.0,0.0,0.0,0.0,0.0,-13.82,24.88,28/11/2022,#AFC1B - Prenzlauer Berg - 2022-11-27
#8CB09,0672b0fe-b6eb-482f-8ed5-bda40138cb09,Prenzlauer Berg,2022-11-27,27.4,0.0,0.0,0.0,0.0,0.0,-9.78,17.62,28/11/2022,#8CB09 - Prenzlauer Berg - 2022-11-27
#9901A,d6108be5-1817-45d4-9386-a89b51f9901a,Prenzlauer Berg,2022-11-27,36.6,0.0,0.0,0.0,0.0,0.0,-13.07,23.53,28/11/2022,#9901A - Prenzlauer Berg - 2022-11-27
#53938,74bc33cb-9df9-4e90-b48d-430434d53938,Prenzlauer Berg,2022-11-27,23.5,0.0,0.0,0.0,0.0,0.0,-8.39,15.11,28/11/2022,#53938 - Prenzlauer Berg - 2022-11-27
#90D73,7804f08f-4e0d-4fde-9db4-c231c6190d73,Prenzlauer Berg,2022-11-27,21.9,0.0,0.0,0.0,0.0,0.0,-3.39,18.51,28/11/2022,#90D73 - Prenzlauer Berg - 2022-11-27
#D53BB,046b429c-512d-44cc-aed8-14d0a0fd53bb,Prenzlauer Berg,2022-11-27,16.9,0.0,0.0,0.0,0.0,0.0,-6.03,10.87,28/11/2022,#D53BB - Prenzlauer Berg - 2022-11-27
#05D3D,3503c192-a52f-4c1c-845c-c895ad405d3d,Prenzlauer Berg,2022-11-27,53.3,0.0,0.0,0.0,0.0,0.0,-19.03,34.27,28/11/2022,#05D3D - Prenzlauer Berg - 2022-11-27
#F88D4,6f3f5fef-ba09-4d2c-adb9-3e80f0df88d4,Prenzlauer Berg,2022-11-27,32.2,0.0,0.0,0.0,0.0,0.0,-11.5,20.7,28/11/2022,#F88D4 - Prenzlauer Berg - 2022-11-27
#F90C0,ff0a32f6-ba8f-4ccf-8280-f73c8eef90c0,Prenzlauer Berg,2022-11-27,27.7,0.0,0.0,0.0,0.0,0.0,-9.89,17.81,28/11/2022,#F90C0 - Prenzlauer Berg - 2022-11-27
#C36CB,e550a168-960a-4749-83d0-6db63b4c36cb,Prenzlauer Berg,2022-11-27,37.1,0.0,0.0,0.0,0.0,0.0,-13.24,23.86,28/11/2022,#C36CB - Prenzlauer Berg - 2022-11-27
#E6AF5,fd0511eb-592e-4ef8-8249-fcbe2fde6af5,Prenzlauer Berg,2022-11-27,29.2,0.0,0.0,0.0,0.0,0.0,-10.42,18.78,28/11/2022,#E6AF5 - Prenzlauer Berg - 2022-11-27
#5792E,979e3cb9-a719-4783-81fa-f9b46a15792e,Prenzlauer Berg,2022-11-27,36.8,0.0,0.0,0.0,0.0,0.0,-13.14,23.66,28/11/2022,#5792E - Prenzlauer Berg - 2022-11-27
#F51F3,ac4a2479-8945-4a46-8271-171f14cf51f3,Prenzlauer Berg,2022-11-27,37.2,0.0,0.0,0.0,0.0,0.0,-13.28,23.92,28/11/2022,#F51F3 - Prenzlauer Berg - 2022-11-27
#D1EB4,321d09a4-e442-4f5b-aa2d-daeafa1d1eb4,Prenzlauer Berg,2022-11-27,15.9,0.0,0.0,0.0,0.0,0.0,-5.68,10.22,28/11/2022,#D1EB4 - Prenzlauer Berg - 2022-11-27
#60A0E,098cfdbf-b432-4924-9c49-c6c51db60a0e,Prenzlauer Berg,2022-11-27,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,28/11/2022,#60A0E - Prenzlauer Berg - 2022-11-27
#B3B5B,b3ec9af5-2872-44dc-acf0-4d19285b3b5b,Prenzlauer Berg,2022-11-27,41.7,0.0,0.0,0.0,0.0,0.0,-6.45,35.25,28/11/2022,#B3B5B - Prenzlauer Berg - 2022-11-27
#35F1E,0d4d17d6-a260-4b67-a009-abfcea835f1e,Prenzlauer Berg,2022-11-27,19.3,0.0,0.0,0.0,0.0,0.0,-6.89,12.41,28/11/2022,#35F1E - Prenzlauer Berg - 2022-11-27
#969AF,ebf58223-8536-47a3-a62c-bda1d27969af,Prenzlauer Berg,2022-11-27,24.1,0.0,0.0,0.0,0.0,0.0,-8.6,15.5,28/11/2022,#969AF - Prenzlauer Berg - 2022-11-27
#E26E9,bb85a4ed-21aa-46ba-99e2-f28a4b4e26e9,Prenzlauer Berg,2022-11-27,29.2,0.0,0.0,0.0,0.0,0.0,-10.42,18.78,28/11/2022,#E26E9 - Prenzlauer Berg - 2022-11-27
#FBE1D,ac1b7c25-c7d2-4cbc-b832-e2a903cfbe1d,Prenzlauer Berg,2022-11-27,29.2,0.0,0.0,0.0,0.0,0.0,-10.42,18.78,28/11/2022,#FBE1D - Prenzlauer Berg - 2022-11-27
#FE69C,74d71b60-a127-424f-bc92-8b09d27fe69c,Prenzlauer Berg,2022-11-27,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,28/11/2022,#FE69C - Prenzlauer Berg - 2022-11-27
#C17B8,a6b34635-92b3-46af-ade1-635bd00c17b8,Prenzlauer Berg,2022-11-27,31.3,0.0,0.0,0.0,0.0,0.0,-11.17,20.13,28/11/2022,#C17B8 - Prenzlauer Berg - 2022-11-27
#B07C4,b1143610-b981-4a64-8422-b193f82b07c4,Prenzlauer Berg,2022-11-27,12.3,0.0,0.0,0.0,0.0,0.0,-4.39,7.91,28/11/2022,#B07C4 - Prenzlauer Berg - 2022-11-27
#52AF7,04f69ac8-0cb8-47a9-9532-791a76952af7,Prenzlauer Berg,2022-11-28,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,05/12/2022,#52AF7 - Prenzlauer Berg - 2022-11-28
#E3F83,64b842d7-576b-4ce0-a1e9-de2abe0e3f83,Prenzlauer Berg,2022-11-28,23.2,0.0,0.0,0.0,0.0,0.0,-8.28,14.92,05/12/2022,#E3F83 - Prenzlauer Berg - 2022-11-28
#F1A24,e0c614d7-3355-4720-ad73-5c51bf6f1a24,Prenzlauer Berg,2022-11-28,24.0,0.0,0.0,0.0,0.0,0.0,-8.57,15.43,05/12/2022,#F1A24 - Prenzlauer Berg - 2022-11-28
#A6F8F,c08617fc-0976-4c07-96de-f206fb0a6f8f,Prenzlauer Berg,2022-11-28,11.6,0.0,0.0,0.0,0.0,0.0,-4.14,7.46,05/12/2022,#A6F8F - Prenzlauer Berg - 2022-11-28
#655CF,6bd64c37-3c80-4fcf-a9f5-bbc50e1655cf,Prenzlauer Berg,2022-11-28,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,05/12/2022,#655CF - Prenzlauer Berg - 2022-11-28
#77EFE,c44d7c32-c6d6-4aa5-adbe-92dbc1177efe,Prenzlauer Berg,2022-11-28,46.2,0.0,0.0,0.0,0.0,0.0,-16.49,29.71,05/12/2022,#77EFE - Prenzlauer Berg - 2022-11-28
#85AD1,dddf5884-0ed6-48ce-9f54-20fe0ab85ad1,Prenzlauer Berg,2022-11-28,15.7,0.0,0.0,0.0,0.0,0.0,-5.6,10.1,05/12/2022,#85AD1 - Prenzlauer Berg - 2022-11-28
#F7263,a71cbb67-57fa-48eb-804f-ca9bc05f7263,Prenzlauer Berg,2022-11-28,15.8,0.0,0.0,0.0,0.0,0.0,-5.64,10.16,05/12/2022,#F7263 - Prenzlauer Berg - 2022-11-28
#53534,25158790-bb0a-4fa9-83ac-b0ffeea53534,Prenzlauer Berg,2022-11-28,18.8,0.0,0.0,0.0,0.0,0.0,-6.71,12.09,05/12/2022,#53534 - Prenzlauer Berg - 2022-11-28
#92CF9,09512288-b5ec-4b89-9dc6-4a9281392cf9,Prenzlauer Berg,2022-11-28,18.9,0.0,0.0,0.0,0.0,0.0,-6.75,12.15,05/12/2022,#92CF9 - Prenzlauer Berg - 2022-11-28
#326CD,7cca9247-0221-4084-ab65-e44c476326cd,Prenzlauer Berg,2022-11-28,11.2,0.0,0.0,0.0,0.0,0.0,-4.0,7.2,05/12/2022,#326CD - Prenzlauer Berg - 2022-11-28
#C2DA5,67376add-2d6d-4b1c-bfa4-b1a4488c2da5,Prenzlauer Berg,2022-11-29,13.8,0.0,0.0,0.0,0.0,0.0,-4.93,8.87,05/12/2022,#C2DA5 - Prenzlauer Berg - 2022-11-29
#31AA1,76371b32-34ae-4590-9ce4-1cfc7e331aa1,Prenzlauer Berg,2022-11-29,19.8,0.0,0.0,0.0,0.0,0.0,-7.07,12.73,05/12/2022,#31AA1 - Prenzlauer Berg - 2022-11-29
#C8D13,5951811e-4588-47f1-a360-0c016a6c8d13,Prenzlauer Berg,2022-11-29,30.2,0.0,0.0,0.0,0.0,0.0,-10.78,19.42,05/12/2022,#C8D13 - Prenzlauer Berg - 2022-11-29
#8996C,cb20cc04-5276-4329-bc5c-24a844c8996c,Prenzlauer Berg,2022-11-29,37.7,0.0,0.0,0.0,0.0,0.0,-13.46,24.24,05/12/2022,#8996C - Prenzlauer Berg - 2022-11-29
#E1D3E,136119fc-2ac3-4d8e-88e7-2104621e1d3e,Prenzlauer Berg,2022-11-29,24.8,0.0,0.0,0.0,0.0,0.0,-8.85,15.95,05/12/2022,#E1D3E - Prenzlauer Berg - 2022-11-29
#D1F02,177e9048-f9c0-4085-98c8-9bd291bd1f02,Prenzlauer Berg,2022-11-29,15.4,0.0,0.0,0.0,0.0,0.0,-5.5,9.9,05/12/2022,#D1F02 - Prenzlauer Berg - 2022-11-29
#61E1A,a7a96cbc-4e69-4bd9-9ba0-928006b61e1a,Prenzlauer Berg,2022-11-29,26.4,0.0,0.0,0.0,0.0,0.0,-9.42,16.98,05/12/2022,#61E1A - Prenzlauer Berg - 2022-11-29
#2E5FD,78704927-f464-45b9-afaa-4a79c5d2e5fd,Prenzlauer Berg,2022-11-29,23.7,0.0,0.0,0.0,0.0,0.0,-8.46,15.24,05/12/2022,#2E5FD - Prenzlauer Berg - 2022-11-29
#D0744,bf980c9c-82b2-4242-a19d-bdc4848d0744,Prenzlauer Berg,2022-11-30,16.3,0.0,0.0,0.0,0.0,0.0,-5.82,10.48,05/12/2022,#D0744 - Prenzlauer Berg - 2022-11-30
#1E976,97b648a4-bbe4-4f08-a3cb-f622ba91e976,Prenzlauer Berg,2022-11-30,27.3,0.0,0.0,0.0,0.0,0.0,-9.75,17.55,05/12/2022,#1E976 - Prenzlauer Berg - 2022-11-30
#3108D,b2599a36-124d-451b-aa76-04286053108d,Prenzlauer Berg,2022-11-30,11.9,0.0,0.0,0.0,0.0,0.0,-4.25,7.65,05/12/2022,#3108D - Prenzlauer Berg - 2022-11-30
#19BA2,c2f40c93-fa13-4b23-987d-61f1a3f19ba2,Prenzlauer Berg,2022-11-30,11.6,0.0,0.0,0.0,0.0,0.0,-4.14,7.46,05/12/2022,#19BA2 - Prenzlauer Berg - 2022-11-30
#A8B05,0825fe80-0732-4b18-82e8-fdaab7aa8b05,Prenzlauer Berg,2022-11-30,17.9,0.0,0.0,0.0,0.0,0.0,-6.39,11.51,05/12/2022,#A8B05 - Prenzlauer Berg - 2022-11-30
#110D5,ba16aff1-136f-4815-9be1-d3e1caf110d5,Prenzlauer Berg,2022-11-30,26.3,0.0,0.0,0.0,0.0,0.0,-9.39,16.91,05/12/2022,#110D5 - Prenzlauer Berg - 2022-11-30
#517DF,9ee1ccd9-94b3-451a-940b-8297e1f517df,Prenzlauer Berg,2022-11-30,17.8,0.0,0.0,0.0,0.0,0.0,-6.35,11.45,05/12/2022,#517DF - Prenzlauer Berg - 2022-11-30
#7D50E,c8f1374b-1eea-41ea-b949-cff2d7b7d50e,Prenzlauer Berg,2022-11-30,25.5,0.0,0.0,0.0,0.0,0.0,-9.1,16.4,05/12/2022,#7D50E - Prenzlauer Berg - 2022-11-30
#2F874,f99039d0-4564-4e03-a806-de5e7632f874,Prenzlauer Berg,2022-11-30,21.6,0.0,0.0,0.0,0.0,0.0,-7.71,13.89,05/12/2022,#2F874 - Prenzlauer Berg - 2022-11-30
#4C15F,3dbd1133-6345-431a-8e98-35a1ac44c15f,Prenzlauer Berg,2022-11-30,25.8,0.0,0.0,0.0,0.0,0.0,-9.21,16.59,05/12/2022,#4C15F - Prenzlauer Berg - 2022-11-30
#9B619,46e70cab-3430-4e74-a420-56340c79b619,Prenzlauer Berg,2022-11-30,23.8,0.0,0.0,0.0,0.0,0.0,-3.68,20.12,05/12/2022,#9B619 - Prenzlauer Berg - 2022-11-30
#A20FE,c32a160a-3bd4-48c2-a3ab-d5a193ca20fe,Prenzlauer Berg,2022-11-30,15.3,0.0,0.0,0.0,0.0,0.0,-5.46,9.84,05/12/2022,#A20FE - Prenzlauer Berg - 2022-11-30
#BFA4B,9232577c-80c4-4d5c-98ee-ad8c99bbfa4b,Prenzlauer Berg,2022-11-30,9.6,0.0,0.0,0.0,0.0,0.0,-3.43,6.17,05/12/2022,#BFA4B - Prenzlauer Berg - 2022-11-30
#1DBF3,f7f3e4a0-9843-4572-bcae-9da0ed71dbf3,Prenzlauer Berg,2022-11-30,41.4,0.0,0.0,0.0,0.0,0.0,-14.78,26.62,05/12/2022,#1DBF3 - Prenzlauer Berg - 2022-11-30
#A6E5F,c945f140-4203-45d0-911f-5ef5840a6e5f,Prenzlauer Berg,2022-11-30,28.0,0.0,0.0,0.0,0.0,0.0,-10.0,18.0,05/12/2022,#A6E5F - Prenzlauer Berg - 2022-11-30
#E9EAA,4f6c159f-ffe3-44bf-adc5-6367108e9eaa,Prenzlauer Berg,2022-11-30,29.0,0.0,0.0,0.0,0.0,0.0,-10.35,18.65,05/12/2022,#E9EAA - Prenzlauer Berg - 2022-11-30
